VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-01-30 07:31:27,2017-01-30 07:33:36,1,0.7,1,N,162,107,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-13 09:08:13,2017-01-13 09:30:50,1,3.0,1,N,68,211,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
2,2017-01-21 19:06:29,2017-01-21 19:25:07,5,3.16,1,N,239,74,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
1,2017-01-17 01:44:40,2017-01-17 01:44:52,1,18.6,5,N,42,42,1,58.04,0.0,0.0,5.0,0.0,0.3,63.34
2,2017-01-13 08:23:48,2017-01-13 08:30:37,1,1.31,1,N,90,114,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03
1,2017-01-12 14:45:00,2017-01-12 14:57:20,1,0.9,1,N,141,141,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-01-23 21:17:36,2017-01-23 21:22:35,1,1.2,1,N,186,249,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1,2017-01-11 08:31:01,2017-01-11 08:45:32,1,1.3,1,N,233,100,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
1,2017-01-13 18:35:54,2017-01-13 18:56:42,1,2.5,1,N,161,249,1,14.0,1.0,0.5,3.15,0.0,0.3,18.95
1,2017-01-01 16:51:48,2017-01-01 16:57:00,1,0.9,1,N,230,143,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-18 11:59:51,2017-01-18 12:03:50,4,0.7,1,N,79,137,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-01-03 00:59:05,2017-01-03 01:05:12,3,0.9,1,N,107,164,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2017-01-25 16:45:28,2017-01-25 16:57:19,1,1.7,1,N,79,211,1,9.5,1.0,0.5,3.35,0.0,0.3,14.65
2,2017-01-10 20:20:17,2017-01-10 20:40:33,2,3.61,1,N,144,162,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
2,2017-01-31 00:43:25,2017-01-31 00:49:51,6,1.06,1,N,230,230,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
2,2017-01-07 16:35:03,2017-01-07 18:04:30,5,17.34,2,N,132,161,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2017-01-17 19:16:05,2017-01-17 19:25:29,3,1.44,1,N,229,140,1,7.5,1.0,0.5,2.79,0.0,0.3,12.09
2,2017-01-23 04:58:21,2017-01-23 05:10:06,1,3.5,1,N,151,48,1,13.0,0.5,0.5,2.0,0.0,0.3,16.3
1,2017-01-13 07:44:47,2017-01-13 07:49:17,2,0.6,1,N,151,238,1,5.0,0.0,0.5,2.0,0.0,0.3,7.8
1,2017-01-10 15:26:18,2017-01-10 15:42:04,1,1.8,1,N,249,170,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
2,2017-01-29 21:15:31,2017-01-29 21:29:55,1,5.31,1,N,137,65,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
1,2017-01-19 21:51:27,2017-01-19 21:56:45,2,0.7,1,N,68,48,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
2,2017-01-20 02:55:05,2017-01-20 03:00:27,1,0.77,1,N,249,246,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-09 13:31:34,2017-01-09 13:37:01,2,0.77,1,N,239,143,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-19 17:41:45,2017-01-19 18:33:38,3,30.11,4,N,132,265,1,125.0,1.0,0.5,25.36,0.0,0.3,152.16
1,2017-01-25 13:00:00,2017-01-25 13:34:17,2,5.5,1,N,100,112,1,24.5,0.0,0.5,6.3,0.0,0.3,31.6
2,2017-01-18 07:37:01,2017-01-18 07:45:41,1,1.72,1,N,66,45,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2017-01-21 19:30:24,2017-01-21 20:02:27,3,7.2,1,N,114,263,1,27.0,0.0,0.5,2.2,0.0,0.3,30.0
1,2017-01-22 18:01:12,2017-01-22 18:11:15,2,2.1,1,N,161,236,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-14 15:17:01,2017-01-14 15:55:52,6,6.38,1,N,231,141,1,26.0,0.0,0.5,1.0,0.0,0.3,27.8
1,2017-01-06 17:30:51,2017-01-06 17:54:04,2,2.6,1,N,79,170,1,15.5,1.0,0.5,2.7,0.0,0.3,20.0
2,2017-01-19 12:35:16,2017-01-19 13:07:46,1,12.81,1,N,138,79,1,37.5,0.0,0.5,8.0,5.54,0.3,51.84
1,2017-01-19 06:15:14,2017-01-19 06:19:47,1,0.7,1,N,107,137,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-01-10 22:23:56,2017-01-10 22:32:15,1,2.5,1,N,48,239,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
2,2017-01-13 00:36:02,2017-01-13 00:50:44,5,2.56,1,N,43,249,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8
2,2017-01-25 18:56:07,2017-01-25 19:08:02,1,1.31,1,N,161,164,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1,2017-01-28 06:02:19,2017-01-28 06:07:26,1,1.2,1,N,162,164,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-20 22:02:41,2017-01-20 22:10:04,1,1.6,1,N,236,238,1,7.5,0.5,0.5,1.32,0.0,0.3,10.12
1,2017-01-24 22:49:09,2017-01-24 22:57:52,1,2.0,1,N,230,246,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
2,2017-01-09 00:40:10,2017-01-09 00:51:24,1,6.33,1,N,138,145,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
2,2017-01-27 19:52:28,2017-01-27 19:59:53,2,0.88,1,N,100,48,1,6.5,1.0,0.5,1.0,0.0,0.3,9.3
2,2017-01-07 15:11:23,2017-01-07 15:22:06,1,1.1,1,N,141,237,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-01-28 19:09:53,2017-01-28 19:40:25,1,12.1,1,N,162,14,2,35.5,0.0,0.5,0.0,5.54,0.3,41.84
1,2017-01-05 18:32:41,2017-01-05 18:46:21,2,1.7,1,N,163,237,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,2017-01-29 01:38:30,2017-01-29 01:48:34,1,1.6,1,N,170,79,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2017-01-14 11:56:32,2017-01-14 12:05:49,2,3.08,1,N,232,162,1,12.0,0.0,0.5,1.0,0.0,0.3,13.8
2,2017-01-06 22:35:36,2017-01-06 23:07:37,1,17.64,2,N,132,224,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-01-06 09:41:16,2017-01-06 09:44:49,2,0.78,1,N,170,68,1,4.5,0.0,0.5,0.8,0.0,0.3,6.1
1,2017-01-27 08:26:31,2017-01-27 08:37:57,1,4.2,1,N,107,88,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
2,2017-01-11 14:34:26,2017-01-11 14:40:28,1,0.15,1,N,151,151,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-31 09:54:44,2017-01-31 10:10:09,2,3.1,1,N,230,236,1,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-01-12 12:11:24,2017-01-12 12:32:54,6,1.92,1,N,100,107,1,14.0,0.0,0.5,4.44,0.0,0.3,19.24
2,2017-01-17 18:49:19,2017-01-17 18:56:39,3,0.69,1,N,100,48,1,6.0,1.0,0.5,1.56,0.0,0.3,9.36
2,2017-01-09 08:29:39,2017-01-09 09:10:28,1,17.86,2,N,263,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
1,2017-01-26 07:39:53,2017-01-26 07:47:00,1,1.2,1,N,140,237,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2017-01-27 18:30:52,2017-01-27 18:57:19,1,2.94,1,N,68,148,1,17.5,1.0,0.5,4.82,0.0,0.3,24.12
2,2017-01-10 14:45:42,2017-01-10 15:01:53,6,1.66,1,N,161,236,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2017-01-08 21:33:51,2017-01-08 21:43:09,1,2.0,1,N,50,170,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25
2,2017-01-02 22:28:10,2017-01-02 22:30:12,2,0.37,1,N,107,79,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
1,2017-01-23 20:30:23,2017-01-23 20:35:18,1,0.5,1,N,79,79,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2017-01-31 17:55:35,2017-01-31 18:08:50,4,2.87,1,N,166,142,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-25 09:00:58,2017-01-25 09:09:46,1,1.35,1,N,229,141,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-01-04 22:56:19,2017-01-04 23:31:25,1,15.26,1,N,132,165,1,43.5,0.5,0.5,8.96,0.0,0.3,53.76
1,2017-01-18 20:16:54,2017-01-18 20:21:44,1,1.0,1,N,237,237,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2017-01-12 22:10:10,2017-01-12 22:18:39,1,1.1,1,N,249,107,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
1,2017-01-30 16:24:17,2017-01-30 16:32:11,2,1.4,1,N,162,236,1,7.5,1.0,0.5,2.3,0.0,0.3,11.6
2,2017-01-15 19:31:18,2017-01-15 19:37:59,5,1.11,1,N,234,211,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-01-01 02:59:39,2017-01-01 03:08:16,2,2.1,1,N,181,228,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2017-01-28 19:42:23,2017-01-28 19:49:59,1,1.7,1,N,87,33,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-06 12:02:56,2017-01-06 12:08:18,1,0.86,1,N,231,87,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2017-01-02 09:52:26,2017-01-02 09:56:38,1,1.52,1,N,24,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-03 08:47:34,2017-01-03 09:11:20,2,4.83,1,N,232,230,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
2,2017-01-09 19:17:34,2017-01-09 19:23:45,4,0.71,1,N,142,48,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
2,2017-01-19 10:42:53,2017-01-19 11:00:15,1,6.07,1,N,142,244,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2,2017-01-11 18:53:24,2017-01-11 18:56:49,1,0.72,1,N,236,236,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-24 20:37:33,2017-01-24 20:38:31,1,0.4,1,N,246,68,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2017-01-23 07:00:13,2017-01-23 07:10:14,6,0.98,1,N,87,13,1,7.5,0.0,0.5,0.7,0.0,0.3,9.0
2,2017-01-06 22:36:12,2017-01-06 22:57:29,2,6.91,1,N,13,238,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16
2,2017-01-27 07:11:32,2017-01-27 07:16:35,1,1.04,1,N,13,87,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-28 14:08:32,2017-01-28 14:29:06,1,2.8,1,N,231,164,1,14.5,0.0,0.5,3.8,0.0,0.3,19.1
1,2017-01-19 21:58:21,2017-01-19 22:14:54,1,4.0,1,N,114,143,1,15.5,0.5,0.5,0.5,0.0,0.3,17.3
1,2017-01-05 14:42:12,2017-01-05 14:52:35,1,1.8,1,N,230,237,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-01-02 18:19:47,2017-01-02 18:26:34,2,1.51,1,N,142,238,1,7.0,0.0,0.5,1.5,0.0,0.3,9.3
2,2017-01-18 09:31:09,2017-01-18 09:42:03,1,0.99,1,N,164,233,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-01-07 12:54:12,2017-01-07 13:15:16,1,10.4,1,N,138,162,2,29.5,0.0,0.5,0.0,5.54,0.3,35.84
2,2017-01-22 21:27:13,2017-01-22 21:31:26,1,1.01,1,N,48,48,1,5.5,0.5,0.5,1.1,0.0,0.3,7.9
2,2017-01-26 23:23:29,2017-01-26 23:34:00,1,2.69,1,N,48,238,1,10.5,0.5,0.5,3.54,0.0,0.3,15.34
2,2017-01-16 16:59:53,2017-01-16 17:04:34,1,1.33,1,N,68,158,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-01-10 15:53:24,2017-01-10 16:06:09,1,1.4,1,N,164,162,1,9.0,0.0,0.5,2.9,0.0,0.3,12.7
2,2017-01-12 08:20:28,2017-01-12 08:40:04,2,2.86,1,N,236,230,1,14.0,0.0,0.5,3.2,0.0,0.3,18.0
1,2017-01-14 15:19:55,2017-01-14 15:31:57,3,1.4,1,N,236,163,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-01-11 19:42:06,2017-01-11 19:54:37,1,1.9,1,N,234,229,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76
1,2017-01-14 16:34:08,2017-01-14 16:41:28,2,0.7,1,N,211,231,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-01-30 08:19:34,2017-01-30 08:23:36,1,0.9,1,N,186,234,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-01-15 21:12:43,2017-01-15 21:39:04,1,5.7,1,N,114,198,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3
2,2017-01-07 09:07:48,2017-01-07 09:08:40,1,0.39,1,N,97,189,1,3.0,0.0,0.5,1.0,0.0,0.3,4.8
1,2017-01-29 15:49:18,2017-01-29 15:59:46,1,1.3,1,N,90,137,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
2,2017-01-14 14:02:10,2017-01-14 14:31:57,1,9.46,1,N,239,138,2,31.0,0.0,0.5,0.0,5.54,0.3,37.34
2,2017-01-08 18:18:23,2017-01-08 18:52:54,1,17.3,2,N,132,234,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34
2,2017-01-11 22:54:26,2017-01-11 23:19:04,1,4.31,1,N,75,48,1,18.0,0.5,0.5,0.0,0.0,0.3,19.3
2,2017-01-18 19:40:10,2017-01-18 19:59:42,1,3.09,1,N,230,79,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,2017-01-03 22:58:59,2017-01-03 23:04:11,1,0.87,1,N,107,79,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84
2,2017-01-30 14:56:44,2017-01-30 15:10:07,1,3.16,1,N,13,68,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
1,2017-01-27 02:59:09,2017-01-27 03:24:49,1,10.5,1,N,68,67,1,31.5,0.5,0.5,0.0,0.0,0.3,32.8
2,2017-01-18 07:36:07,2017-01-18 07:46:50,1,1.67,1,N,48,249,1,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-12 13:09:19,2017-01-12 13:22:20,1,2.08,1,N,237,262,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,2017-01-20 22:22:26,2017-01-20 22:36:55,2,1.0,1,N,249,79,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
2,2017-01-10 08:55:33,2017-01-10 09:05:25,1,1.01,1,N,100,230,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-09 09:09:24,2017-01-09 09:17:54,1,2.21,1,N,166,238,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-01-17 14:17:07,2017-01-17 14:23:09,1,0.6,1,N,114,231,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-19 06:52:04,2017-01-19 06:59:18,1,1.36,1,N,141,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-24 15:57:17,2017-01-24 16:06:48,1,0.9,1,N,239,142,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
1,2017-01-28 13:52:25,2017-01-28 14:05:18,1,2.1,1,N,13,211,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2017-01-23 06:59:16,2017-01-23 07:02:10,1,1.0,1,N,263,75,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2017-01-12 20:08:39,2017-01-12 20:13:09,1,1.13,1,N,238,142,1,5.5,0.5,0.5,2.04,0.0,0.3,8.84
1,2017-01-17 00:11:25,2017-01-17 00:24:02,1,4.1,1,N,142,116,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75
1,2017-01-17 19:24:21,2017-01-17 19:33:28,1,1.9,1,N,162,263,1,8.5,1.0,0.5,2.05,0.0,0.3,12.35
1,2017-01-06 17:29:22,2017-01-06 17:57:38,2,3.4,1,N,233,144,1,18.5,1.0,0.5,2.0,0.0,0.3,22.3
2,2017-01-13 22:48:38,2017-01-13 22:55:31,1,0.69,1,N,48,48,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
2,2017-01-15 21:10:17,2017-01-15 21:31:43,2,4.87,1,N,79,262,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16
1,2017-01-22 08:28:34,2017-01-22 08:40:14,1,3.0,1,N,79,13,1,11.5,0.0,0.5,1.85,0.0,0.3,14.15
2,2017-01-28 14:44:40,2017-01-28 14:54:07,1,0.76,1,N,158,113,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-01-09 19:48:30,2017-01-09 20:01:54,1,2.4,1,N,186,229,1,10.5,1.0,0.5,3.05,0.0,0.3,15.35
2,2017-01-30 20:42:32,2017-01-30 20:44:32,1,0.6,1,N,74,75,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2017-01-28 04:16:34,2017-01-28 04:24:16,1,2.05,1,N,170,48,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2017-01-13 19:19:26,2017-01-13 19:43:04,1,4.23,1,N,234,262,1,18.0,1.0,0.5,3.96,0.0,0.3,23.76
1,2017-01-20 18:03:43,2017-01-20 18:12:37,1,0.9,1,N,170,107,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-19 08:07:09,2017-01-19 08:16:05,1,1.37,1,N,186,161,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
2,2017-01-01 08:17:16,2017-01-01 08:50:35,1,14.8,1,N,263,197,2,43.5,0.0,0.5,0.0,0.0,0.3,44.3
2,2017-01-08 16:31:43,2017-01-08 16:39:34,1,1.48,1,N,48,100,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-25 00:06:12,2017-01-25 00:27:36,1,8.8,1,N,138,229,1,27.0,0.5,0.5,5.65,0.0,0.3,33.95
2,2017-01-25 12:56:23,2017-01-25 13:07:51,1,0.0,1,N,162,230,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-27 14:16:41,2017-01-27 14:22:31,4,1.23,1,N,231,113,1,6.0,0.0,0.5,0.5,0.0,0.3,7.3
2,2017-01-23 13:54:06,2017-01-23 14:00:59,1,0.76,1,N,142,48,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-16 05:08:58,2017-01-16 05:15:58,1,3.1,1,N,50,166,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1
1,2017-01-07 21:58:18,2017-01-07 22:11:11,1,2.3,1,N,68,137,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2017-01-24 17:30:25,2017-01-24 17:44:16,1,2.4,1,N,263,142,1,11.0,1.0,0.5,2.4,0.0,0.3,15.2
2,2017-01-17 22:26:06,2017-01-17 22:28:35,2,0.42,1,N,48,230,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2017-01-07 22:39:16,2017-01-07 23:03:20,1,3.16,1,N,170,148,1,16.0,0.5,0.5,0.0,0.0,0.3,17.3
2,2017-01-06 16:00:42,2017-01-06 16:27:47,2,4.14,1,N,43,114,2,18.5,1.0,0.5,0.0,0.0,0.3,20.3
2,2017-01-31 21:01:37,2017-01-31 21:08:54,2,1.34,1,N,239,263,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
1,2017-01-10 05:40:12,2017-01-10 05:42:22,1,0.4,1,N,68,246,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2017-01-04 14:18:10,2017-01-04 14:25:43,1,1.21,1,N,163,43,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-22 10:42:51,2017-01-22 10:48:49,6,1.4,1,N,237,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-09 18:05:28,2017-01-09 18:23:59,2,1.74,1,N,107,229,1,12.5,1.0,0.5,1.5,0.0,0.3,15.8
2,2017-01-19 23:37:40,2017-01-19 23:41:20,1,0.62,1,N,233,141,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
2,2017-01-04 08:11:58,2017-01-04 08:26:37,1,2.09,1,N,74,159,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
1,2017-01-26 07:21:23,2017-01-26 07:29:40,1,1.5,1,N,229,236,1,7.5,0.0,0.5,2.45,0.0,0.3,10.75
2,2017-01-15 11:15:14,2017-01-15 11:18:47,1,0.59,1,N,170,170,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
1,2017-01-09 14:20:53,2017-01-09 14:28:04,2,0.6,1,N,263,141,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2017-01-04 10:46:40,2017-01-04 11:03:36,1,2.0,1,N,186,50,3,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2017-01-15 17:03:49,2017-01-15 17:20:59,1,2.4,1,N,230,113,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-17 18:37:26,2017-01-17 18:50:56,1,1.81,1,N,41,239,1,10.5,1.0,0.5,1.84,0.0,0.3,14.14
1,2017-01-06 04:05:42,2017-01-06 04:20:13,1,4.3,1,N,230,226,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3
2,2017-01-14 23:23:50,2017-01-14 23:32:50,1,1.83,1,N,97,61,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2017-01-20 15:03:10,2017-01-20 15:10:48,1,0.95,1,N,48,186,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-01-30 16:16:00,2017-01-30 16:17:22,1,0.2,1,N,237,237,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-09 04:47:15,2017-01-09 04:50:18,1,0.9,1,N,249,231,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
2,2017-01-12 20:48:24,2017-01-12 21:00:20,5,1.49,1,N,162,48,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2017-01-23 12:37:18,2017-01-23 12:50:03,1,2.0,1,N,42,116,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2017-01-17 11:29:59,2017-01-17 11:44:06,1,1.1,1,N,162,234,1,10.0,0.0,0.5,1.08,0.0,0.3,11.88
1,2017-01-30 00:18:45,2017-01-30 00:25:27,2,2.3,1,N,65,231,1,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2017-01-08 12:52:55,2017-01-08 13:37:32,1,11.7,1,N,137,95,1,39.0,0.0,0.5,5.0,0.0,0.3,44.8
2,2017-01-16 16:33:27,2017-01-16 16:41:14,1,0.82,1,N,234,186,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-27 20:58:58,2017-01-27 21:03:51,1,1.0,1,N,68,48,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2017-01-17 10:22:40,2017-01-17 10:41:22,1,1.2,1,N,229,161,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08
1,2017-01-26 07:43:54,2017-01-26 07:56:49,1,2.0,1,N,90,161,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
1,2017-01-13 06:50:14,2017-01-13 06:53:37,1,0.8,1,N,48,163,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-11 09:27:41,2017-01-11 09:42:22,1,1.24,1,N,230,170,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-04 08:17:24,2017-01-04 08:21:24,1,0.89,1,N,237,141,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-12 19:21:05,2017-01-12 19:27:33,1,1.03,1,N,164,90,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
1,2017-01-28 09:20:36,2017-01-28 09:22:35,1,0.5,1,N,151,238,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
2,2017-01-17 13:41:27,2017-01-17 14:08:40,1,7.17,1,N,138,162,1,24.0,0.0,0.5,7.44,0.0,0.3,32.24
1,2017-01-12 19:05:06,2017-01-12 19:22:26,1,2.3,1,N,162,79,1,13.0,1.0,0.5,3.7,0.0,0.3,18.5
2,2017-01-08 14:44:24,2017-01-08 14:46:56,6,0.56,1,N,141,236,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2017-01-05 07:46:02,2017-01-05 07:59:01,2,1.77,1,N,229,100,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2017-01-27 20:01:57,2017-01-27 20:11:58,1,1.44,1,N,148,107,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
1,2017-01-01 15:40:35,2017-01-01 16:05:58,1,5.1,1,N,261,142,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2017-01-07 02:33:35,2017-01-07 02:56:38,1,6.4,1,N,158,145,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35
2,2017-01-09 07:47:44,2017-01-09 07:54:52,1,1.37,1,N,264,264,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-01-20 10:33:09,2017-01-20 10:49:32,1,2.7,1,N,237,24,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1,2017-01-25 15:07:32,2017-01-25 15:21:55,1,1.2,1,N,262,141,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-19 21:38:08,2017-01-19 22:11:33,1,3.62,1,N,162,231,1,20.5,0.5,0.5,0.0,0.0,0.3,21.8
1,2017-01-14 15:07:17,2017-01-14 15:23:53,1,2.1,1,N,142,236,1,12.0,0.0,0.5,1.92,0.0,0.3,14.72
1,2017-01-16 22:25:44,2017-01-16 22:32:57,1,1.6,1,N,249,186,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2017-01-06 11:20:40,2017-01-06 11:40:07,1,3.2,1,N,163,125,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2017-01-19 07:53:56,2017-01-19 08:10:17,1,1.62,1,N,229,161,1,11.5,0.0,0.5,1.84,0.0,0.3,14.14
1,2017-01-19 12:58:13,2017-01-19 13:18:37,1,4.4,1,N,190,256,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2017-01-08 00:31:54,2017-01-08 00:37:17,5,0.92,1,N,230,230,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-24 18:48:45,2017-01-24 18:59:28,1,1.5,1,N,48,239,1,8.5,1.0,0.5,0.7,0.0,0.3,11.0
2,2017-01-27 14:51:07,2017-01-27 15:11:10,5,2.0,1,N,236,239,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2017-01-06 20:19:31,2017-01-06 20:20:49,1,0.44,1,N,263,263,1,3.5,0.5,0.5,0.75,0.0,0.3,5.55
