SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,AdjSalePrice
2180,7236,2.5,4,7,430465.0
1880,10758,2.0,3,6,283599.0
1840,37953,2.5,3,8,621386.0
2900,6165,2.5,5,8,662632.0
1630,74320,1.75,4,7,605193.0
2860,59677,2.5,3,8,631237.0
2173,21680,1.75,4,8,561894.0
2600,25200,2.5,5,8,421643.0
2710,32070,2.5,3,9,826754.0
2710,32070,2.5,3,9,818763.0
1700,35112,2.25,3,8,539157.0
1120,45302,1.0,2,5,249923.0
1660,83635,1.75,4,7,687580.0
2740,101930,2.0,3,9,944262.0
1300,12378,1.75,3,6,427295.0
1300,10236,1.0,3,6,365452.0
1900,15123,2.5,4,8,443968.0
1920,15124,2.5,3,8,491701.0
3530,15286,2.5,4,9,680232.0
1710,5000,1.0,3,7,375873.0
1320,5000,1.0,3,7,218141.0
3810,13579,3.25,4,10,925674.0
2340,50233,2.0,4,7,529820.0
2780,32711,2.5,4,9,839314.0
1610,10056,1.5,3,7,355000.0
1440,9607,1.0,3,6,396746.0
1440,9607,1.0,3,6,292038.0
2190,19984,1.75,4,7,547353.0
2370,11310,2.25,4,8,473659.0
1290,11218,1.0,3,7,384298.0
4260,37477,3.0,5,9,878756.0
1010,7200,1.0,2,7,225311.0
1780,11000,2.5,3,8,467570.0
4320,64904,3.0,5,9,926295.0
3610,10499,3.25,6,8,625995.0
2420,198198,2.5,3,9,763979.0
2790,230868,2.5,4,8,660911.0
2790,230868,2.5,4,8,617987.0
1780,214315,1.5,3,7,590838.0
1430,214750,1.0,2,7,456048.0
3780,214750,2.75,4,9,897203.0
3450,43216,2.5,4,9,699802.0
3910,7199,3.5,5,9,1404542.0
2960,26742,2.5,5,8,1152649.0
2410,9865,2.25,4,9,656565.0
2880,7128,2.5,3,10,987339.0
2750,18958,2.75,3,9,1520212.0
4110,7909,4.5,4,10,1122807.0
4090,10656,3.5,3,11,1672302.0
4700,10120,3.5,4,11,2112141.0
700,13535,0.75,1,6,456618.0
2460,14023,2.5,3,9,674188.0
2460,12069,2.5,3,9,734509.0
2320,12003,2.5,3,9,683589.0
3910,14062,3.5,4,9,751727.0
3220,10393,3.5,5,9,769554.0
2320,7373,2.5,3,9,671605.0
2740,5735,2.75,3,9,936261.0
920,2930,1.0,2,7,407389.0
1360,3718,2.5,3,7,410143.0
1300,3363,2.5,3,7,369989.0
1000,2986,1.0,3,7,343393.0
1000,2986,1.0,3,7,437442.0
870,3256,1.0,2,7,315138.0
1260,3000,1.0,3,7,577655.0
1550,4000,1.0,4,8,645697.0
1550,4000,1.0,4,8,651903.0
1080,3600,1.0,2,7,442923.0
1080,3600,1.0,2,7,399204.0
2490,5000,2.5,3,8,964564.0
1780,6000,1.75,3,8,909474.0
1010,7338,1.0,2,7,324003.0
1010,7719,1.5,3,7,308372.0
3140,12075,2.5,5,8,411734.0
1320,7883,1.0,3,6,275364.0
3810,3000,3.5,5,9,724873.0
3810,3000,3.5,5,9,735834.0
1390,3150,2.0,3,7,546152.0
1120,5875,1.0,3,7,405584.0
840,5500,1.0,2,7,446332.0
840,5500,1.0,2,7,459986.0
3150,5500,3.0,4,9,962211.0
1060,5750,1.0,4,6,435204.0
2520,6000,2.5,3,8,797609.0
1730,6000,2.0,5,7,561068.0
2290,2350,3.0,4,9,545389.0
1880,10500,2.5,4,7,329807.0
1880,10500,2.5,4,7,209475.0
1190,5415,1.75,2,8,618211.0
1620,7134,1.5,3,8,587098.0
1610,8674,1.5,4,7,415956.0
1130,8640,1.0,3,7,392384.0
2240,6920,2.5,4,8,591835.0
1040,7541,1.0,3,6,291539.0
2070,8658,2.5,4,8,460060.0
4200,7245,4.5,6,8,826139.0
1340,11800,2.0,3,7,401796.0
1810,11250,1.75,4,7,345397.0
1500,11250,1.75,4,7,460617.0
960,11250,1.0,3,7,371473.0
910,9702,1.0,3,7,179757.0
940,7881,1.75,3,7,271593.0
1340,8400,1.0,4,7,272206.0
1340,8400,1.0,4,7,265755.0
2630,10200,2.5,4,8,485690.0
1340,6011,2.0,3,7,277875.0
1360,5967,1.0,3,6,225553.0
1180,6000,1.0,3,7,292803.0
1560,6391,1.5,3,6,269841.0
3020,7340,1.75,3,7,377778.0
1770,6500,2.0,3,7,356467.0
970,5201,1.5,3,6,99247.0
1120,10890,1.0,3,7,315725.0
1400,6300,1.0,4,7,373114.0
3300,7368,4.0,5,9,639821.0
700,6000,1.0,2,6,299173.0
700,6000,1.0,2,6,317750.0
900,7020,1.0,2,7,283022.0
1140,8263,1.75,3,7,337680.0
870,6466,1.0,2,6,275088.0
1390,7494,2.0,4,6,321049.0
1230,7500,1.0,3,7,325835.0
1180,6552,1.0,2,6,314742.0
1670,7200,1.75,4,7,333609.0
2250,8012,2.0,4,7,408384.0
770,6286,1.0,2,6,328537.0
1380,7470,1.0,3,7,321877.0
1380,7470,1.0,3,7,384229.0
2090,9702,2.5,4,7,443379.0
660,6509,1.0,2,6,236073.0
660,6509,1.0,2,6,269923.0
740,5400,1.0,2,5,278590.0
740,6172,1.0,2,5,217104.0
740,5200,1.0,2,5,248414.0
740,5200,1.0,2,5,201804.0
1170,5200,1.75,3,5,271593.0
700,5200,1.0,2,6,275242.0
1210,5200,2.0,3,5,327278.0
1170,5400,1.0,4,6,282744.0
970,10244,1.0,3,5,291102.0
700,4700,1.0,2,5,229486.0
700,5100,1.0,2,5,220410.0
1010,7695,1.75,2,5,199892.0
1320,6186,1.0,3,6,316069.0
1480,7276,2.0,2,6,282532.0
1170,7350,1.0,3,5,261941.0
1560,11880,1.75,3,8,329807.0
2400,12558,2.5,4,7,371577.0
2460,53143,2.5,3,8,526492.0
1390,101494,2.0,3,7,396190.0
1420,43210,2.0,3,7,323048.0
1580,5250,1.0,3,7,297342.0
960,5400,1.75,3,5,281146.0
960,5400,1.75,3,5,266121.0
1420,9600,1.0,3,6,292642.0
1640,19000,1.0,3,6,312016.0
960,6500,1.0,3,6,312866.0
1300,6500,1.0,3,5,310702.0
3370,8676,3.25,4,9,577655.0
2380,10454,2.5,4,7,300691.0
2380,10454,2.5,4,7,236049.0
930,7742,1.0,2,6,275380.0
1940,15768,1.75,3,7,327537.0
1310,5960,1.0,3,6,285255.0
820,6098,1.0,2,6,272568.0
1500,25917,1.75,4,7,492757.0
1390,6602,1.75,3,7,257886.0
1890,7635,2.25,3,8,368120.0
2090,6637,2.5,4,8,459958.0
2090,6637,2.5,4,8,448765.0
2150,7303,2.5,4,8,488034.0
2810,5360,2.5,4,9,650439.0
1640,2808,2.0,3,7,547767.0
1640,2808,2.0,3,7,668921.0
790,1774,1.5,1,8,261617.0
750,1462,1.5,2,8,274698.0
750,1170,1.5,2,8,356505.0
830,1034,1.5,2,8,287713.0
4000,17859,2.75,4,8,603682.0
3020,23522,2.25,3,9,1750216.0
2010,10752,2.5,4,8,497072.0
2800,19168,2.75,4,10,1011592.0
2050,17859,2.75,4,7,429712.0
3060,23472,1.75,3,9,714216.0
2230,21222,2.5,3,8,595576.0
2890,21109,2.25,3,8,809415.0
4230,132228,3.25,4,11,1366111.0
2710,24263,2.5,4,8,725835.0
1260,6500,1.0,3,6,344336.0
800,6313,1.0,2,6,232295.0
800,6313,1.0,2,6,186355.0
800,6320,1.0,2,5,260100.0
960,5700,2.0,3,6,299590.0
960,5700,1.0,3,6,270544.0
1280,4840,1.5,3,7,456064.0
1240,3600,1.0,3,7,387211.0
1070,937,1.5,2,8,363592.0
1200,6969,1.0,3,7,417166.0
1860,10027,2.5,3,8,609084.0
4340,141570,2.5,4,11,1207018.0
3250,101930,3.5,5,9,950032.0
3560,47480,3.0,4,9,855549.0
2470,50094,2.75,4,8,567019.0
4080,217800,4.0,3,10,987269.0
1020,5702,1.0,3,6,260843.0
1680,8742,1.75,4,6,314519.0
970,6132,1.0,2,7,258051.0
1850,29525,2.25,3,8,660441.0
3740,179902,2.5,4,7,785914.0
2790,53143,2.5,3,9,787136.0
960,10952,1.0,3,6,303222.0
1300,8160,1.0,3,7,339058.0
1970,10800,1.75,3,7,422454.0
2400,5723,1.75,3,7,584241.0
1600,5917,1.75,3,7,591889.0
2340,6300,2.0,4,7,772712.0
1280,5724,1.0,2,8,401353.0
3970,5618,3.25,4,9,479661.0
2030,5720,2.0,4,7,608447.0
2190,6783,2.75,3,8,682475.0
2480,6000,2.5,4,8,755556.0
1650,6000,1.0,3,7,562181.0
2440,9889,2.75,4,7,674603.0
1290,5141,1.5,2,7,611396.0
1510,5406,1.0,3,7,505796.0
1400,5512,1.0,2,7,473402.0
1820,5880,2.0,3,7,532658.0
1500,6148,1.0,3,7,526728.0
1500,5664,1.5,3,7,520997.0
1500,5664,1.75,3,7,536053.0
1450,5664,1.75,3,7,429852.0
1960,5856,1.75,4,7,593717.0
1420,6120,2.0,4,7,520995.0
990,6120,1.75,3,7,424918.0
1030,6496,1.0,2,7,453625.0
1130,7451,1.0,3,7,503121.0
1360,5500,1.0,4,7,472156.0
1890,5900,2.0,4,7,552973.0
1520,5394,1.75,4,7,498355.0
1150,1225,2.25,3,8,524663.0
890,3500,1.0,2,7,442150.0
890,3500,1.0,2,7,530646.0
1240,5000,1.0,3,7,575794.0
960,3600,1.0,3,7,491135.0
960,3600,1.0,3,7,476215.0
1530,5000,1.75,2,7,583354.0
1650,5000,1.75,3,8,544400.0
1650,5000,1.75,3,8,567608.0
1620,4017,2.0,4,7,570344.0
1500,3920,1.0,3,7,542386.0
1980,3450,2.0,4,7,486465.0
1540,3740,2.0,4,7,488867.0
1380,5080,1.5,2,6,459762.0
1610,3210,1.75,4,7,439078.0
1550,4000,1.75,3,8,643855.0
3180,4000,3.25,3,9,924055.0
1980,5000,3.0,3,7,499670.0
960,5000,1.0,2,7,461858.0
2810,3009,3.0,3,9,788674.0
1380,4500,2.0,3,7,458608.0
1530,5000,1.0,3,7,493115.0
1130,5000,1.0,2,7,493389.0
2170,5000,1.75,3,7,550653.0
1300,2500,2.0,2,7,415556.0
910,5000,1.0,2,6,457369.0
1120,5000,1.0,2,7,505749.0
2000,3750,1.75,4,8,510242.0
2640,3749,3.5,3,9,846283.0
2640,3749,3.5,3,9,846498.0
1160,5000,1.75,3,7,477744.0
1920,5000,2.5,3,7,459004.0
1920,5000,2.5,3,7,420410.0
1940,5000,2.5,3,7,596417.0
2330,3500,4.0,4,8,903634.0
1300,3500,1.0,3,6,453091.0
1940,3450,2.0,3,7,567760.0
3650,5039,3.5,5,9,864652.0
1390,5000,1.0,3,7,524717.0
2170,4500,2.25,3,8,706141.0
2170,4500,2.25,3,8,665167.0
930,3750,1.0,2,6,475936.0
2820,2850,3.0,4,7,519074.0
2820,2850,3.0,4,7,713138.0
2000,5680,1.75,3,7,523731.0
1730,3000,2.5,3,8,484273.0
3410,7650,3.75,3,9,1227991.0
2600,5100,3.5,4,8,768512.0
2600,5100,3.5,4,8,737252.0
1800,7455,2.0,4,7,488606.0
1160,5000,1.0,2,8,555010.0
2000,5000,1.75,3,7,714518.0
1360,5000,1.0,2,7,495672.0
1960,5000,1.75,3,7,653466.0
1340,4750,1.0,4,7,516491.0
1130,746,1.5,2,8,555074.0
1400,5000,1.5,2,7,479915.0
1510,1727,3.5,3,8,423277.0
830,5000,1.0,2,6,421053.0
1320,5000,1.0,3,7,550569.0
3520,4895,3.0,4,8,721449.0
1700,4600,2.0,4,7,535940.0
3130,5000,4.5,5,7,897864.0
1780,5000,2.75,4,7,650736.0
1410,4000,1.75,3,7,513329.0
1330,1312,2.25,3,8,441854.0
1250,1210,2.5,2,8,453713.0
1360,1289,2.25,2,8,441268.0
1180,1203,2.25,2,8,431274.0
1180,1203,2.25,2,8,537026.0
1370,1286,2.25,2,8,445614.0
1135,1217,2.25,3,8,416613.0
1880,3750,1.5,3,7,517667.0
1610,970,2.25,3,8,770902.0
1320,1134,2.0,3,8,469202.0
1320,1286,2.0,3,8,453906.0
1370,1194,3.25,3,8,444173.0
1310,1306,3.0,3,8,498591.0
1300,1187,2.5,3,8,468956.0
1320,1194,1.5,2,7,437655.0
1750,1879,2.25,3,8,568980.0
2020,3118,2.5,4,8,669382.0
2020,3118,2.5,4,8,786582.0
1750,2487,2.25,2,7,399256.0
2960,6500,2.5,4,9,1317774.0
1610,7650,2.5,4,9,1091411.0
3370,7920,3.0,4,10,1137492.0
2140,4560,2.0,4,7,776785.0
2120,6865,2.0,4,7,417684.0
1200,9399,1.5,3,7,365504.0
2150,2527,1.75,3,8,814693.0
2050,2775,1.75,3,8,640000.0
2070,4200,2.0,3,7,755410.0
2350,5700,1.0,2,8,903497.0
2210,3420,2.25,4,8,925814.0
1170,1079,1.5,2,7,464736.0
1180,1251,1.5,2,7,479799.0
925,1115,1.5,2,7,451841.0
1430,2200,2.5,3,7,612886.0
2860,3460,1.75,7,8,895873.0
1830,3600,1.5,5,7,711881.0
2260,3040,2.75,5,8,723951.0
1630,5700,1.75,3,7,685316.0
1860,5301,2.75,4,8,865449.0
2590,9812,3.25,4,7,398400.0
2120,9975,2.0,5,7,394088.0
1740,4816,1.75,4,7,516026.0
1740,4816,1.75,4,7,539557.0
1340,3440,1.0,2,7,460617.0
960,5750,1.0,2,7,417203.0
2520,5980,2.0,3,8,649304.0
2760,7200,1.75,6,7,561817.0
2760,7200,1.75,6,7,559514.0
1940,9984,1.75,4,7,508498.0
2670,3858,2.5,3,10,898520.0
2670,3883,2.5,3,10,874455.0
2920,3901,2.5,3,10,894502.0
2920,3942,2.5,3,10,899174.0
2040,2610,3.5,3,9,699553.0
2990,3685,3.25,3,10,1029505.0
2550,5663,2.25,2,10,806948.0
2550,5663,2.25,2,10,739617.0
3660,4912,3.0,3,11,1267454.0
2040,2148,3.5,3,9,671546.0
2130,3740,3.0,3,9,650134.0
2130,3210,3.5,3,9,667124.0
1010,764,1.0,2,9,552939.0
1430,4560,1.0,2,8,509419.0
1250,232610,1.0,3,7,291703.0
2370,50965,2.5,3,8,555766.0
2370,50965,2.5,3,8,538421.0
1490,9331,1.75,2,6,575236.0
2879,7955,3.25,3,10,1153180.0
1780,10890,2.0,3,7,334058.0
1780,10890,2.0,3,7,242451.0
2040,226730,3.0,3,8,556680.0
2250,83635,2.0,6,7,487759.0
1040,83199,1.5,2,7,328493.0
820,10450,1.0,2,7,277889.0
1400,6956,1.75,3,7,302939.0
1400,6956,1.75,3,7,239121.0
1460,10200,1.0,3,7,237284.0
1260,43560,2.0,3,7,345638.0
3264,38363,3.75,7,8,397303.0
2630,22000,1.75,4,7,455068.0
1230,12370,1.0,3,7,233548.0
800,5313,1.0,0,7,175181.0
2620,214750,3.0,4,8,688105.0
2720,213008,2.75,3,9,620425.0
3310,387684,2.5,3,8,707028.0
2200,8740,2.0,4,7,218785.0
2280,10725,2.0,4,7,331541.0
2060,12459,2.75,4,7,464957.0
2420,15482,2.25,4,8,869418.0
1170,12154,1.0,2,7,544507.0
4280,9583,3.5,4,11,1627529.0
4860,10799,3.5,5,10,1444775.0
2610,7405,2.5,4,10,1013479.0
2075,11325,1.75,5,7,796360.0
1790,15264,2.0,3,8,724831.0
2330,10777,2.5,3,9,968640.0
1820,4764,2.5,4,9,823185.0
2100,4097,2.5,3,9,941482.0
1310,28920,1.0,3,6,317260.0
1310,28920,1.0,3,6,385718.0
3620,8375,4.5,4,10,1100843.0
1490,2975,1.0,2,7,524693.0
3030,4080,2.25,5,8,754764.0
3880,152460,2.75,5,9,952188.0
2320,219978,2.5,3,8,857846.0
2900,24750,2.75,5,7,538081.0
3510,46609,3.0,5,7,620146.0
3110,35001,2.5,4,9,897864.0
3900,40962,3.25,4,10,878431.0
1200,13240,1.75,2,6,377690.0
990,15120,1.0,2,6,385259.0
1830,6671,1.75,3,7,401253.0
1890,16001,1.75,3,7,469019.0
1650,7276,1.75,4,7,279319.0
1260,8487,1.75,3,7,376140.0
2542,9601,2.5,4,8,568889.0
4740,55321,4.5,4,11,1209814.0
2060,19440,1.5,3,7,559786.0
2060,19440,1.5,3,7,606128.0
720,6896,1.0,2,6,388155.0
1280,1373,2.25,3,7,389925.0
1270,1242,2.5,2,7,382755.0
1280,1452,2.25,3,7,364891.0
1270,1241,2.5,2,7,371908.0
1270,876,2.5,2,7,334960.0
1280,1406,2.25,3,7,383892.0
1290,8040,1.75,4,6,357824.0
2070,48370,1.75,3,6,545079.0
1960,20776,2.75,3,7,382055.0
1530,8900,1.5,3,7,307001.0
2110,16000,2.5,4,8,358231.0
1670,16752,2.5,4,7,281203.0
1690,12416,2.5,3,7,322311.0
2010,6250,2.5,4,7,390787.0
1370,5400,2.0,3,7,335462.0
2070,4698,2.5,5,7,395910.0
4740,29034,2.25,4,9,1503455.0
1390,10262,1.0,3,7,721449.0
2120,4046,1.75,3,7,543069.0
1420,4046,1.5,2,7,498361.0
1380,3031,1.5,3,7,481805.0
730,4005,1.0,2,6,370885.0
2490,4005,2.75,6,7,689512.0
2040,4005,1.75,3,8,494890.0
1760,4046,2.0,3,7,558600.0
1850,4388,1.75,4,8,643544.0
1770,4388,1.5,6,8,622857.0
2200,5375,3.0,5,8,460617.0
2220,14050,2.5,3,8,534176.0
3550,7907,2.75,4,9,958972.0
2930,13316,1.75,4,9,934764.0
2330,3000,2.5,2,8,584620.0
2835,5110,3.0,5,8,725695.0
820,1270,1.5,2,7,888889.0
820,1270,1.5,2,7,363701.0
920,1201,2.0,2,8,392957.0
920,1201,2.0,2,8,399181.0
1490,1161,2.5,3,8,414664.0
1490,1161,2.5,3,8,448932.0
1340,1187,2.25,3,8,523077.0
1710,1599,2.75,4,8,435095.0
1490,5300,2.0,4,7,447412.0
1260,1251,3.0,3,7,342879.0
1320,1071,3.0,3,7,400406.0
1390,3090,1.0,3,7,305189.0
1240,1493,2.25,3,8,482456.0
2230,8624,2.5,4,8,618065.0
920,3329,1.25,1,9,497389.0
1520,2987,2.5,2,9,718713.0
2250,2900,3.5,4,8,833832.0
1080,6760,1.5,2,6,466248.0
1450,6322,1.0,2,8,588638.0
3800,5000,3.75,4,11,1271269.0
3400,10400,1.75,3,8,873844.0
2290,5002,2.5,3,8,660655.0
3870,5200,3.5,4,9,1148768.0
2700,6000,1.75,4,8,730201.0
2530,6000,1.75,4,8,571803.0
2320,5400,2.25,3,7,643793.0
1850,4800,2.25,4,8,619891.0
2300,6000,1.75,3,8,766390.0
1420,5880,1.75,3,8,656486.0
1700,5880,1.75,3,8,591025.0
2510,25180,2.5,3,10,756916.0
3780,27896,2.5,4,9,693907.0
3580,14217,2.75,3,10,724096.0
2480,12150,1.75,3,8,506000.0
1870,7557,2.5,3,7,364693.0
2340,51822,1.75,3,7,254467.0
2080,8045,2.25,6,7,426874.0
1900,7201,2.25,3,7,372541.0
1930,6750,1.75,3,8,814730.0
2460,4000,2.5,4,7,548360.0
1300,1184,1.5,2,8,421939.0
1300,1184,1.5,2,8,387507.0
1540,4438,1.5,2,6,348160.0
590,4500,1.0,2,6,222958.0
1680,13500,1.75,4,7,466167.0
1610,15031,1.75,3,7,468848.0
2040,15695,1.75,3,8,540363.0
1530,14400,1.5,3,8,556066.0
2200,17200,1.75,4,8,449441.0
4400,186846,3.25,4,9,896080.0
2030,103672,2.0,4,7,364298.0
1800,12196,1.5,3,7,325126.0
1620,106722,2.25,4,8,465510.0
1720,99916,2.5,3,7,449963.0
1300,10139,1.0,3,7,277487.0
1000,10125,1.0,3,6,241150.0
1350,9964,1.5,3,6,301385.0
2000,25505,2.5,3,7,295945.0
2140,38400,2.5,4,8,466833.0
1640,210830,1.0,2,6,537470.0
1640,210830,1.0,2,6,467302.0
742,33600,1.0,2,5,290668.0
1220,7415,1.5,3,6,230579.0
1830,79180,2.5,4,7,518771.0
2260,42850,2.25,4,7,466610.0
2260,42850,2.25,4,7,423320.0
3740,74783,3.5,4,10,896356.0
3830,502246,3.25,5,9,1711313.0
1860,219766,2.5,3,8,563785.0
1760,19712,1.75,3,7,475464.0
1040,21357,1.75,3,7,435410.0
2610,12180,2.0,3,7,365504.0
2610,12180,2.0,3,7,328074.0
2070,11264,1.75,3,7,189453.0
1590,6700,1.0,5,6,235382.0
920,10500,1.0,2,6,261507.0
1550,9060,1.75,3,7,359959.0
1030,7260,2.0,3,6,277742.0
1040,7803,2.5,3,7,341319.0
2360,15504,2.25,4,7,699250.0
7000,28206,3.25,4,12,3789055.0
2900,10868,3.0,4,9,908559.0
4160,12208,3.0,4,9,1079987.0
2780,14568,2.5,4,9,635174.0
2470,13723,2.25,3,9,721270.0
2470,13723,2.25,3,9,781351.0
4540,25828,3.25,4,11,1168125.0
2550,12233,2.5,3,9,752602.0
2550,12233,2.5,3,9,816317.0
5060,12019,4.5,5,10,1072281.0
3700,22588,3.0,4,11,1063551.0
4975,20130,4.0,4,11,1280000.0
3440,14485,2.25,3,10,932716.0
3390,16025,2.0,4,10,1007919.0
4060,20822,3.25,4,10,930180.0
6880,15277,5.25,5,11,1759525.0
3000,16064,2.5,4,9,804693.0
3730,13264,3.25,3,9,1131991.0
3360,15044,3.0,3,10,1013665.0
3460,15745,3.5,3,10,904962.0
4530,24181,3.25,4,10,1240079.0
1750,4040,1.75,3,8,704652.0
1260,2240,1.0,3,7,501528.0
2070,3224,3.0,3,8,780115.0
1710,3300,2.75,3,9,785503.0
1930,3300,2.0,3,8,782021.0
2120,3333,2.5,4,7,791613.0
950,3960,1.0,2,7,477461.0
1310,5600,1.0,2,7,630567.0
6170,20734,3.25,5,12,2867758.0
1260,106722,1.0,2,7,631122.0
1260,106722,1.0,2,7,526481.0
1090,10523,1.75,3,7,317386.0
1090,10523,1.75,3,7,516510.0
2830,81457,3.5,4,9,1191061.0
3210,43060,2.5,4,10,894247.0
790,19294,1.0,2,6,400149.0
1430,10574,1.75,3,7,397104.0
2330,10164,2.0,4,9,639556.0
1670,47590,1.75,3,7,373594.0
1670,47590,1.75,3,7,480505.0
2910,53898,2.75,5,7,589587.0
2080,35002,2.25,3,8,586031.0
3490,18521,2.5,4,9,801251.0
2470,65775,2.25,3,9,527424.0
2470,65775,2.25,3,9,870659.0
3100,36036,3.0,4,8,640471.0
2160,35912,2.5,3,8,630725.0
2410,12365,2.75,3,8,989813.0
2900,10400,3.0,4,8,887433.0
2800,9750,2.75,3,7,894537.0
2700,10650,2.25,3,9,1464055.0
3020,8622,2.75,4,9,1361878.0
2710,10000,2.5,4,10,1143859.0
1490,9800,1.75,3,7,907334.0
5810,20673,5.0,4,11,2741505.0
3900,15102,3.0,4,11,1001139.0
3420,17977,2.5,4,11,971380.0
3750,15629,2.5,4,11,954135.0
2850,6444,2.75,4,9,727185.0
4010,9217,4.5,5,10,1136243.0
2720,6123,2.5,4,9,638555.0
3190,9023,2.75,4,9,768323.0
3130,7800,3.25,4,9,1090935.0
4420,7800,3.5,4,9,1104371.0
2980,8209,2.5,4,9,824190.0
3320,8808,3.5,4,9,884087.0
2850,5011,2.5,4,9,661536.0
2990,8313,2.75,4,9,854508.0
2450,5842,2.5,4,9,694191.0
2450,5842,2.5,4,9,613823.0
4210,44287,3.5,4,12,1277317.0
4310,41413,3.5,4,12,1084986.0
3430,30746,3.5,3,11,1042724.0
3390,27521,3.5,4,11,1022129.0
4330,26162,3.25,4,11,1369853.0
3830,11940,3.5,4,11,1048037.0
3600,10981,2.75,4,10,876838.0
3522,9350,2.75,5,10,878877.0
2420,6834,3.0,3,9,629961.0
2780,6739,2.5,4,9,666933.0
2740,8120,2.5,4,9,715719.0
4640,9827,3.5,4,10,1320066.0
6810,12792,5.5,6,12,1255771.0
720,10437,1.0,1,5,266901.0
2140,172497,2.5,3,9,675221.0
2730,12511,1.75,3,8,423013.0
3280,5271,2.5,4,9,600938.0
3060,5531,2.5,4,9,614863.0
6240,22518,3.25,5,11,2532338.0
1800,9550,2.75,3,7,535287.0
1720,17621,1.75,4,7,431686.0
4550,10443,4.5,4,10,771323.0
2710,11006,2.75,3,8,957237.0
3920,16258,4.25,5,9,858233.0
2620,11200,2.5,4,8,850872.0
2870,12459,2.0,3,8,759777.0
1300,7470,1.5,3,7,358362.0
1060,7638,1.0,3,7,424611.0
1350,1386,2.5,3,7,320000.0
1350,1386,2.5,4,7,316454.0
1460,1875,2.5,4,7,335867.0
1460,1875,2.5,4,7,313671.0
1280,1566,2.5,2,7,203352.0
1490,1798,2.5,3,7,325535.0
1770,2542,2.25,3,7,387834.0
1770,2542,2.25,3,7,280302.0
1880,9112,2.0,3,8,990202.0
1500,9112,1.75,3,7,725712.0
3480,14944,2.75,4,7,619015.0
2510,9308,2.5,3,9,495002.0
3160,10749,2.5,4,9,571509.0
3160,10749,2.5,4,9,545861.0
3010,10001,2.75,4,10,954984.0
2630,7539,2.5,3,9,707955.0
2380,10154,2.75,4,8,888782.0
2050,9520,4.0,4,8,732366.0
3660,8442,1.75,3,8,903931.0
2040,9800,1.75,3,7,689845.0
1890,7751,1.75,4,8,534081.0
1800,7700,2.25,5,8,533436.0
1500,7700,2.25,4,8,587561.0
1540,7875,1.75,4,8,539683.0
1910,7500,2.25,4,8,539702.0
2130,7172,2.25,4,8,545574.0
2130,7172,2.25,4,8,593706.0
3000,7820,2.5,5,8,706115.0
1910,8400,2.5,4,8,546816.0
3140,8400,2.5,4,8,697866.0
1890,7210,2.25,4,8,539845.0
3160,7210,2.5,5,8,726409.0
1670,7210,1.75,3,8,634066.0
1770,9472,2.75,3,8,796831.0
2700,7107,2.5,5,8,603411.0
2060,12155,2.25,4,8,624588.0
2080,14999,2.5,3,8,618024.0
2030,9300,2.0,4,8,671990.0
2080,10350,1.75,4,8,531844.0
2470,15539,2.75,4,9,920571.0
3580,18415,2.75,4,9,769874.0
2300,5000,2.0,3,8,509873.0
1160,6871,1.0,2,7,359731.0
950,6951,1.0,3,7,366742.0
1700,6698,2.5,3,7,356036.0
2020,7306,2.25,3,7,391801.0
2020,9302,2.25,3,7,423954.0
1660,8926,2.25,3,7,325718.0
2170,7094,2.75,3,7,423396.0
1680,7526,2.25,3,7,335031.0
2010,7036,2.5,4,7,361141.0
1660,10763,2.5,3,7,361866.0
1230,9717,2.0,2,7,301654.0
1950,7339,2.5,4,7,392334.0
1950,7900,2.5,4,7,392957.0
2200,9181,2.75,4,7,408832.0
2190,7061,2.75,4,7,392044.0
2190,7061,2.75,4,7,406548.0
1700,9981,2.5,3,7,364477.0
1700,7000,2.5,3,7,376657.0
1700,7000,2.5,3,7,306185.0
1950,7000,2.5,4,7,389896.0
2180,5000,2.5,4,7,381411.0
1740,5267,2.5,3,7,362779.0
1740,5267,2.5,3,7,355806.0
1740,5267,2.5,3,7,350533.0
1700,5979,2.5,3,7,354512.0
3020,14732,2.5,4,10,868392.0
1250,8710,1.5,3,7,903435.0
3080,8758,3.5,4,9,1228222.0
4530,8710,4.25,5,10,906574.0
2580,12000,2.25,4,8,671246.0
2580,37721,2.25,3,8,705562.0
3510,38363,3.75,5,9,732070.0
3160,35000,2.5,4,9,793227.0
2300,9577,1.75,4,7,682715.0
1440,8108,1.75,3,7,280197.0
1920,6750,1.75,4,8,673255.0
1900,6630,1.75,3,7,655878.0
2340,7130,1.75,3,7,643754.0
5970,11756,4.25,6,10,1224644.0
5860,13928,4.25,6,10,1376975.0
1570,63540,1.5,3,7,510935.0
1150,335394,1.0,2,7,502466.0
2090,12027,2.5,3,8,396695.0
1750,95396,1.75,4,7,413130.0
3090,81305,2.75,4,8,573498.0
3210,220101,2.75,5,7,632599.0
1800,60548,2.0,3,8,541550.0
1400,41800,1.0,2,6,257203.0
4010,8510,3.5,5,9,1345979.0
2570,5000,2.5,3,8,794572.0
3490,4500,3.0,3,9,1506340.0
1560,40755,1.75,3,7,492912.0
1260,7500,1.0,3,6,294129.0
1700,8645,1.75,4,7,327332.0
1460,18599,1.0,4,5,138828.0
1340,6860,2.0,3,7,242136.0
1340,6860,2.0,3,7,325535.0
